site_no,gage_name,Date,year,month,day,cfs
08170000,San Marcos Springs,1957-09-12,1957,9,12,128
08170000,San Marcos Springs,1957-09-13,1957,9,13,128
08170000,San Marcos Springs,1957-09-14,1957,9,14,128
08170000,San Marcos Springs,1957-09-15,1957,9,15,121
08170000,San Marcos Springs,1957-09-16,1957,9,16,124
08170000,San Marcos Springs,1957-09-17,1957,9,17,124
08170000,San Marcos Springs,1957-09-18,1957,9,18,124
08170000,San Marcos Springs,1957-09-19,1957,9,19,121
08170000,San Marcos Springs,1957-09-20,1957,9,20,124
08170000,San Marcos Springs,1957-09-21,1957,9,21,124
08170000,San Marcos Springs,1957-09-22,1957,9,22,121
08170000,San Marcos Springs,1957-09-23,1957,9,23,121
08170000,San Marcos Springs,1957-09-24,1957,9,24,138
08170000,San Marcos Springs,1957-09-25,1957,9,25,142
08170000,San Marcos Springs,1957-09-26,1957,9,26,149
08170000,San Marcos Springs,1957-09-27,1957,9,27,165
08170000,San Marcos Springs,1957-09-28,1957,9,28,161
08170000,San Marcos Springs,1957-09-29,1957,9,29,169
08170000,San Marcos Springs,1957-09-30,1957,9,30,165
08170000,San Marcos Springs,1957-10-01,1957,10,1,165
08170000,San Marcos Springs,1957-10-02,1957,10,2,180
08170000,San Marcos Springs,1957-10-03,1957,10,3,180
08170000,San Marcos Springs,1957-10-04,1957,10,4,175
08170000,San Marcos Springs,1957-10-05,1957,10,5,180
08170000,San Marcos Springs,1957-10-06,1957,10,6,180
08170000,San Marcos Springs,1957-10-07,1957,10,7,180
08170000,San Marcos Springs,1957-10-08,1957,10,8,184
08170000,San Marcos Springs,1957-10-09,1957,10,9,184
08170000,San Marcos Springs,1957-10-10,1957,10,10,180
08170000,San Marcos Springs,1957-10-11,1957,10,11,180
08170000,San Marcos Springs,1957-10-12,1957,10,12,180
08170000,San Marcos Springs,1957-10-13,1957,10,13,175
08170000,San Marcos Springs,1957-10-14,1957,10,14,180
08170000,San Marcos Springs,1957-10-15,1957,10,15,180
08170000,San Marcos Springs,1957-10-16,1957,10,16,184
08170000,San Marcos Springs,1957-10-17,1957,10,17,184
08170000,San Marcos Springs,1957-10-18,1957,10,18,188
08170000,San Marcos Springs,1957-10-19,1957,10,19,188
08170000,San Marcos Springs,1957-10-20,1957,10,20,193
08170000,San Marcos Springs,1957-10-21,1957,10,21,193
08170000,San Marcos Springs,1957-10-22,1957,10,22,198
08170000,San Marcos Springs,1957-10-23,1957,10,23,222
08170000,San Marcos Springs,1957-10-24,1957,10,24,242
08170000,San Marcos Springs,1957-10-25,1957,10,25,248
08170000,San Marcos Springs,1957-10-26,1957,10,26,242
08170000,San Marcos Springs,1957-10-27,1957,10,27,232
08170000,San Marcos Springs,1957-10-28,1957,10,28,232
08170000,San Marcos Springs,1957-10-29,1957,10,29,232
08170000,San Marcos Springs,1957-10-30,1957,10,30,232
08170000,San Marcos Springs,1957-10-31,1957,10,31,227
08170000,San Marcos Springs,1957-11-01,1957,11,1,222
08170000,San Marcos Springs,1957-11-02,1957,11,2,222
08170000,San Marcos Springs,1957-11-03,1957,11,3,222
08170000,San Marcos Springs,1957-11-04,1957,11,4,222
08170000,San Marcos Springs,1957-11-05,1957,11,5,222
08170000,San Marcos Springs,1957-11-06,1957,11,6,222
08170000,San Marcos Springs,1957-11-07,1957,11,7,222
08170000,San Marcos Springs,1957-11-08,1957,11,8,222
08170000,San Marcos Springs,1957-11-09,1957,11,9,222
08170000,San Marcos Springs,1957-11-10,1957,11,10,222
08170000,San Marcos Springs,1957-11-11,1957,11,11,222
08170000,San Marcos Springs,1957-11-12,1957,11,12,222
08170000,San Marcos Springs,1957-11-13,1957,11,13,227
08170000,San Marcos Springs,1957-11-14,1957,11,14,222
08170000,San Marcos Springs,1957-11-15,1957,11,15,222
08170000,San Marcos Springs,1957-11-16,1957,11,16,222
08170000,San Marcos Springs,1957-11-17,1957,11,17,217
08170000,San Marcos Springs,1957-11-18,1957,11,18,217
08170000,San Marcos Springs,1957-11-19,1957,11,19,217
08170000,San Marcos Springs,1957-11-20,1957,11,20,217
08170000,San Marcos Springs,1957-11-21,1957,11,21,217
08170000,San Marcos Springs,1957-11-22,1957,11,22,217
08170000,San Marcos Springs,1957-11-23,1957,11,23,217
08170000,San Marcos Springs,1957-11-24,1957,11,24,217
08170000,San Marcos Springs,1957-11-25,1957,11,25,222
08170000,San Marcos Springs,1957-11-26,1957,11,26,222
08170000,San Marcos Springs,1957-11-27,1957,11,27,227
08170000,San Marcos Springs,1957-11-28,1957,11,28,227
08170000,San Marcos Springs,1957-11-29,1957,11,29,227
08170000,San Marcos Springs,1957-11-30,1957,11,30,227
08170000,San Marcos Springs,1957-12-01,1957,12,1,227
08170000,San Marcos Springs,1957-12-02,1957,12,2,227
08170000,San Marcos Springs,1957-12-03,1957,12,3,227
08170000,San Marcos Springs,1957-12-04,1957,12,4,227
08170000,San Marcos Springs,1957-12-05,1957,12,5,222
08170000,San Marcos Springs,1957-12-06,1957,12,6,222
08170000,San Marcos Springs,1957-12-07,1957,12,7,222
08170000,San Marcos Springs,1957-12-08,1957,12,8,222
08170000,San Marcos Springs,1957-12-09,1957,12,9,217
08170000,San Marcos Springs,1957-12-10,1957,12,10,217
08170000,San Marcos Springs,1957-12-11,1957,12,11,217
08170000,San Marcos Springs,1957-12-12,1957,12,12,217
08170000,San Marcos Springs,1957-12-13,1957,12,13,217
08170000,San Marcos Springs,1957-12-14,1957,12,14,217
08170000,San Marcos Springs,1957-12-15,1957,12,15,212
08170000,San Marcos Springs,1957-12-16,1957,12,16,212
08170000,San Marcos Springs,1957-12-17,1957,12,17,212
08170000,San Marcos Springs,1957-12-18,1957,12,18,207
08170000,San Marcos Springs,1957-12-19,1957,12,19,212
08170000,San Marcos Springs,1957-12-20,1957,12,20,202
08170000,San Marcos Springs,1957-12-21,1957,12,21,207
08170000,San Marcos Springs,1957-12-22,1957,12,22,207
08170000,San Marcos Springs,1957-12-23,1957,12,23,207
08170000,San Marcos Springs,1957-12-24,1957,12,24,198
08170000,San Marcos Springs,1957-12-25,1957,12,25,202
08170000,San Marcos Springs,1957-12-26,1957,12,26,202
08170000,San Marcos Springs,1957-12-27,1957,12,27,202
08170000,San Marcos Springs,1957-12-28,1957,12,28,202
08170000,San Marcos Springs,1957-12-29,1957,12,29,198
08170000,San Marcos Springs,1957-12-30,1957,12,30,193
08170000,San Marcos Springs,1957-12-31,1957,12,31,198
08170000,San Marcos Springs,1958-01-01,1958,1,1,198
08170000,San Marcos Springs,1958-01-02,1958,1,2,198
08170000,San Marcos Springs,1958-01-03,1958,1,3,193
08170000,San Marcos Springs,1958-01-04,1958,1,4,193
08170000,San Marcos Springs,1958-01-05,1958,1,5,198
08170000,San Marcos Springs,1958-01-06,1958,1,6,198
08170000,San Marcos Springs,1958-01-07,1958,1,7,198
08170000,San Marcos Springs,1958-01-08,1958,1,8,193
08170000,San Marcos Springs,1958-01-09,1958,1,9,188
08170000,San Marcos Springs,1958-01-10,1958,1,10,188
08170000,San Marcos Springs,1958-01-11,1958,1,11,188
08170000,San Marcos Springs,1958-01-12,1958,1,12,193
08170000,San Marcos Springs,1958-01-13,1958,1,13,198
08170000,San Marcos Springs,1958-01-14,1958,1,14,202
08170000,San Marcos Springs,1958-01-15,1958,1,15,200
08170000,San Marcos Springs,1958-01-16,1958,1,16,200
08170000,San Marcos Springs,1958-01-17,1958,1,17,200
08170000,San Marcos Springs,1958-01-18,1958,1,18,200
08170000,San Marcos Springs,1958-01-19,1958,1,19,200
08170000,San Marcos Springs,1958-01-20,1958,1,20,200
08170000,San Marcos Springs,1958-01-21,1958,1,21,200
08170000,San Marcos Springs,1958-01-22,1958,1,22,200
08170000,San Marcos Springs,1958-01-23,1958,1,23,200
08170000,San Marcos Springs,1958-01-24,1958,1,24,200
08170000,San Marcos Springs,1958-01-25,1958,1,25,200
08170000,San Marcos Springs,1958-01-26,1958,1,26,200
08170000,San Marcos Springs,1958-01-27,1958,1,27,200
08170000,San Marcos Springs,1958-01-28,1958,1,28,200
08170000,San Marcos Springs,1958-01-29,1958,1,29,200
08170000,San Marcos Springs,1958-01-30,1958,1,30,200
08170000,San Marcos Springs,1958-01-31,1958,1,31,200
08170000,San Marcos Springs,1958-02-01,1958,2,1,200
08170000,San Marcos Springs,1958-02-02,1958,2,2,200
08170000,San Marcos Springs,1958-02-03,1958,2,3,200
08170000,San Marcos Springs,1958-02-04,1958,2,4,200
08170000,San Marcos Springs,1958-02-05,1958,2,5,200
08170000,San Marcos Springs,1958-02-06,1958,2,6,200
08170000,San Marcos Springs,1958-02-07,1958,2,7,200
08170000,San Marcos Springs,1958-02-08,1958,2,8,200
08170000,San Marcos Springs,1958-02-09,1958,2,9,200
08170000,San Marcos Springs,1958-02-10,1958,2,10,200
08170000,San Marcos Springs,1958-02-11,1958,2,11,200
08170000,San Marcos Springs,1958-02-12,1958,2,12,200
08170000,San Marcos Springs,1958-02-13,1958,2,13,200
08170000,San Marcos Springs,1958-02-14,1958,2,14,200
08170000,San Marcos Springs,1958-02-15,1958,2,15,200
08170000,San Marcos Springs,1958-02-16,1958,2,16,200
08170000,San Marcos Springs,1958-02-17,1958,2,17,200
08170000,San Marcos Springs,1958-02-18,1958,2,18,200
08170000,San Marcos Springs,1958-02-19,1958,2,19,200
08170000,San Marcos Springs,1958-02-20,1958,2,20,200
08170000,San Marcos Springs,1958-02-21,1958,2,21,200
08170000,San Marcos Springs,1958-02-22,1958,2,22,200
08170000,San Marcos Springs,1958-02-23,1958,2,23,230
08170000,San Marcos Springs,1958-02-24,1958,2,24,260
08170000,San Marcos Springs,1958-02-25,1958,2,25,290
08170000,San Marcos Springs,1958-02-26,1958,2,26,290
08170000,San Marcos Springs,1958-02-27,1958,2,27,280
08170000,San Marcos Springs,1958-02-28,1958,2,28,280
08170000,San Marcos Springs,1958-03-01,1958,3,1,280
08170000,San Marcos Springs,1958-03-02,1958,3,2,280
08170000,San Marcos Springs,1958-03-03,1958,3,3,280
08170000,San Marcos Springs,1958-03-04,1958,3,4,280
08170000,San Marcos Springs,1958-03-05,1958,3,5,275
08170000,San Marcos Springs,1958-03-06,1958,3,6,275
08170000,San Marcos Springs,1958-03-07,1958,3,7,275
08170000,San Marcos Springs,1958-03-08,1958,3,8,270
08170000,San Marcos Springs,1958-03-09,1958,3,9,270
08170000,San Marcos Springs,1958-03-10,1958,3,10,264
08170000,San Marcos Springs,1958-03-11,1958,3,11,264
08170000,San Marcos Springs,1958-03-12,1958,3,12,264
08170000,San Marcos Springs,1958-03-13,1958,3,13,264
08170000,San Marcos Springs,1958-03-14,1958,3,14,258
08170000,San Marcos Springs,1958-03-15,1958,3,15,258
08170000,San Marcos Springs,1958-03-16,1958,3,16,258
08170000,San Marcos Springs,1958-03-17,1958,3,17,258
08170000,San Marcos Springs,1958-03-18,1958,3,18,258
08170000,San Marcos Springs,1958-03-19,1958,3,19,258
08170000,San Marcos Springs,1958-03-20,1958,3,20,253
08170000,San Marcos Springs,1958-03-21,1958,3,21,253
08170000,San Marcos Springs,1958-03-22,1958,3,22,253
08170000,San Marcos Springs,1958-03-23,1958,3,23,253
08170000,San Marcos Springs,1958-03-24,1958,3,24,253
08170000,San Marcos Springs,1958-03-25,1958,3,25,253
08170000,San Marcos Springs,1958-03-26,1958,3,26,253
08170000,San Marcos Springs,1958-03-27,1958,3,27,248
08170000,San Marcos Springs,1958-03-28,1958,3,28,248
08170000,San Marcos Springs,1958-03-29,1958,3,29,245
08170000,San Marcos Springs,1958-03-30,1958,3,30,245
08170000,San Marcos Springs,1958-03-31,1958,3,31,245
08170000,San Marcos Springs,1958-04-01,1958,4,1,245
08170000,San Marcos Springs,1958-04-02,1958,4,2,240
08170000,San Marcos Springs,1958-04-03,1958,4,3,240
08170000,San Marcos Springs,1958-04-04,1958,4,4,240
08170000,San Marcos Springs,1958-04-05,1958,4,5,240
08170000,San Marcos Springs,1958-04-06,1958,4,6,240
08170000,San Marcos Springs,1958-04-07,1958,4,7,240
08170000,San Marcos Springs,1958-04-08,1958,4,8,240
08170000,San Marcos Springs,1958-04-09,1958,4,9,235
08170000,San Marcos Springs,1958-04-10,1958,4,10,235
08170000,San Marcos Springs,1958-04-11,1958,4,11,235
08170000,San Marcos Springs,1958-04-12,1958,4,12,235
08170000,San Marcos Springs,1958-04-13,1958,4,13,235
08170000,San Marcos Springs,1958-04-14,1958,4,14,235
08170000,San Marcos Springs,1958-04-15,1958,4,15,235
08170000,San Marcos Springs,1958-04-16,1958,4,16,240
08170000,San Marcos Springs,1958-04-17,1958,4,17,240
08170000,San Marcos Springs,1958-04-18,1958,4,18,240
08170000,San Marcos Springs,1958-04-19,1958,4,19,240
08170000,San Marcos Springs,1958-04-20,1958,4,20,237
08170000,San Marcos Springs,1958-04-21,1958,4,21,237
08170000,San Marcos Springs,1958-04-22,1958,4,22,232
08170000,San Marcos Springs,1958-04-23,1958,4,23,232
08170000,San Marcos Springs,1958-04-24,1958,4,24,232
08170000,San Marcos Springs,1958-04-25,1958,4,25,232
08170000,San Marcos Springs,1958-04-26,1958,4,26,227
08170000,San Marcos Springs,1958-04-27,1958,4,27,227
08170000,San Marcos Springs,1958-04-28,1958,4,28,227
08170000,San Marcos Springs,1958-04-29,1958,4,29,227
08170000,San Marcos Springs,1958-04-30,1958,4,30,227
08170000,San Marcos Springs,1958-05-01,1958,5,1,227
08170000,San Marcos Springs,1958-05-02,1958,5,2,227
08170000,San Marcos Springs,1958-05-03,1958,5,3,227
08170000,San Marcos Springs,1958-05-04,1958,5,4,242
08170000,San Marcos Springs,1958-05-05,1958,5,5,270
08170000,San Marcos Springs,1958-05-06,1958,5,6,286
08170000,San Marcos Springs,1958-05-07,1958,5,7,286
08170000,San Marcos Springs,1958-05-08,1958,5,8,286
08170000,San Marcos Springs,1958-05-09,1958,5,9,286
08170000,San Marcos Springs,1958-05-10,1958,5,10,292
08170000,San Marcos Springs,1958-05-11,1958,5,11,286
08170000,San Marcos Springs,1958-05-12,1958,5,12,286
08170000,San Marcos Springs,1958-05-13,1958,5,13,286
08170000,San Marcos Springs,1958-05-14,1958,5,14,280
08170000,San Marcos Springs,1958-05-15,1958,5,15,280
08170000,San Marcos Springs,1958-05-16,1958,5,16,275
08170000,San Marcos Springs,1958-05-17,1958,5,17,270
08170000,San Marcos Springs,1958-05-18,1958,5,18,270
08170000,San Marcos Springs,1958-05-19,1958,5,19,270
08170000,San Marcos Springs,1958-05-20,1958,5,20,270
08170000,San Marcos Springs,1958-05-21,1958,5,21,270
08170000,San Marcos Springs,1958-05-22,1958,5,22,270
08170000,San Marcos Springs,1958-05-23,1958,5,23,264
08170000,San Marcos Springs,1958-05-24,1958,5,24,270
08170000,San Marcos Springs,1958-05-25,1958,5,25,264
08170000,San Marcos Springs,1958-05-26,1958,5,26,270
08170000,San Marcos Springs,1958-05-27,1958,5,27,264
08170000,San Marcos Springs,1958-05-28,1958,5,28,258
08170000,San Marcos Springs,1958-05-29,1958,5,29,258
08170000,San Marcos Springs,1958-05-30,1958,5,30,253
08170000,San Marcos Springs,1958-05-31,1958,5,31,253
08170000,San Marcos Springs,1958-06-01,1958,6,1,253
08170000,San Marcos Springs,1958-06-02,1958,6,2,258
08170000,San Marcos Springs,1958-06-03,1958,6,3,253
08170000,San Marcos Springs,1958-06-04,1958,6,4,253
08170000,San Marcos Springs,1958-06-05,1958,6,5,248
08170000,San Marcos Springs,1958-06-06,1958,6,6,248
08170000,San Marcos Springs,1958-06-07,1958,6,7,242
08170000,San Marcos Springs,1958-06-08,1958,6,8,242
08170000,San Marcos Springs,1958-06-09,1958,6,9,237
08170000,San Marcos Springs,1958-06-10,1958,6,10,237
08170000,San Marcos Springs,1958-06-11,1958,6,11,237
08170000,San Marcos Springs,1958-06-12,1958,6,12,237
08170000,San Marcos Springs,1958-06-13,1958,6,13,232
08170000,San Marcos Springs,1958-06-14,1958,6,14,232
08170000,San Marcos Springs,1958-06-15,1958,6,15,237
08170000,San Marcos Springs,1958-06-16,1958,6,16,237
08170000,San Marcos Springs,1958-06-17,1958,6,17,237
08170000,San Marcos Springs,1958-06-18,1958,6,18,237
08170000,San Marcos Springs,1958-06-19,1958,6,19,232
08170000,San Marcos Springs,1958-06-20,1958,6,20,222
08170000,San Marcos Springs,1958-06-21,1958,6,21,222
08170000,San Marcos Springs,1958-06-22,1958,6,22,232
08170000,San Marcos Springs,1958-06-23,1958,6,23,237
08170000,San Marcos Springs,1958-06-24,1958,6,24,237
08170000,San Marcos Springs,1958-06-25,1958,6,25,232
08170000,San Marcos Springs,1958-06-26,1958,6,26,232
08170000,San Marcos Springs,1958-06-27,1958,6,27,227
08170000,San Marcos Springs,1958-06-28,1958,6,28,222
08170000,San Marcos Springs,1958-06-29,1958,6,29,222
08170000,San Marcos Springs,1958-06-30,1958,6,30,222
08170000,San Marcos Springs,1958-07-01,1958,7,1,217
08170000,San Marcos Springs,1958-07-02,1958,7,2,217
08170000,San Marcos Springs,1958-07-03,1958,7,3,212
08170000,San Marcos Springs,1958-07-04,1958,7,4,212
08170000,San Marcos Springs,1958-07-05,1958,7,5,212
08170000,San Marcos Springs,1958-07-06,1958,7,6,207
08170000,San Marcos Springs,1958-07-07,1958,7,7,207
08170000,San Marcos Springs,1958-07-08,1958,7,8,207
08170000,San Marcos Springs,1958-07-09,1958,7,9,212
08170000,San Marcos Springs,1958-07-10,1958,7,10,212
08170000,San Marcos Springs,1958-07-11,1958,7,11,207
08170000,San Marcos Springs,1958-07-12,1958,7,12,202
08170000,San Marcos Springs,1958-07-13,1958,7,13,202
08170000,San Marcos Springs,1958-07-14,1958,7,14,202
08170000,San Marcos Springs,1958-07-15,1958,7,15,202
08170000,San Marcos Springs,1958-07-16,1958,7,16,198
08170000,San Marcos Springs,1958-07-17,1958,7,17,198
08170000,San Marcos Springs,1958-07-18,1958,7,18,193
08170000,San Marcos Springs,1958-07-19,1958,7,19,193
08170000,San Marcos Springs,1958-07-20,1958,7,20,188
08170000,San Marcos Springs,1958-07-21,1958,7,21,188
08170000,San Marcos Springs,1958-07-22,1958,7,22,188
08170000,San Marcos Springs,1958-07-23,1958,7,23,184
08170000,San Marcos Springs,1958-07-24,1958,7,24,184
08170000,San Marcos Springs,1958-07-25,1958,7,25,184
08170000,San Marcos Springs,1958-07-26,1958,7,26,184
08170000,San Marcos Springs,1958-07-27,1958,7,27,184
08170000,San Marcos Springs,1958-07-28,1958,7,28,184
08170000,San Marcos Springs,1958-07-29,1958,7,29,180
08170000,San Marcos Springs,1958-07-30,1958,7,30,180
08170000,San Marcos Springs,1958-07-31,1958,7,31,180
08170000,San Marcos Springs,1958-08-01,1958,8,1,180
08170000,San Marcos Springs,1958-08-02,1958,8,2,175
08170000,San Marcos Springs,1958-08-03,1958,8,3,170
08170000,San Marcos Springs,1958-08-04,1958,8,4,175
08170000,San Marcos Springs,1958-08-05,1958,8,5,175
08170000,San Marcos Springs,1958-08-06,1958,8,6,175
08170000,San Marcos Springs,1958-08-07,1958,8,7,175
08170000,San Marcos Springs,1958-08-08,1958,8,8,170
08170000,San Marcos Springs,1958-08-09,1958,8,9,166
08170000,San Marcos Springs,1958-08-10,1958,8,10,166
08170000,San Marcos Springs,1958-08-11,1958,8,11,166
08170000,San Marcos Springs,1958-08-12,1958,8,12,175
08170000,San Marcos Springs,1958-08-13,1958,8,13,170
08170000,San Marcos Springs,1958-08-14,1958,8,14,170
08170000,San Marcos Springs,1958-08-15,1958,8,15,162
08170000,San Marcos Springs,1958-08-16,1958,8,16,170
08170000,San Marcos Springs,1958-08-17,1958,8,17,175
08170000,San Marcos Springs,1958-08-18,1958,8,18,170
08170000,San Marcos Springs,1958-08-19,1958,8,19,166
08170000,San Marcos Springs,1958-08-20,1958,8,20,162
08170000,San Marcos Springs,1958-08-21,1958,8,21,166
08170000,San Marcos Springs,1958-08-22,1958,8,22,166
08170000,San Marcos Springs,1958-08-23,1958,8,23,170
08170000,San Marcos Springs,1958-08-24,1958,8,24,170
08170000,San Marcos Springs,1958-08-25,1958,8,25,170
08170000,San Marcos Springs,1958-08-26,1958,8,26,175
08170000,San Marcos Springs,1958-08-27,1958,8,27,170
08170000,San Marcos Springs,1958-08-28,1958,8,28,170
08170000,San Marcos Springs,1958-08-29,1958,8,29,170
08170000,San Marcos Springs,1958-08-30,1958,8,30,170
08170000,San Marcos Springs,1958-08-31,1958,8,31,166
08170000,San Marcos Springs,1958-09-01,1958,9,1,166
08170000,San Marcos Springs,1958-09-02,1958,9,2,175
08170000,San Marcos Springs,1958-09-03,1958,9,3,170
08170000,San Marcos Springs,1958-09-04,1958,9,4,170
08170000,San Marcos Springs,1958-09-05,1958,9,5,170
08170000,San Marcos Springs,1958-09-06,1958,9,6,170
08170000,San Marcos Springs,1958-09-07,1958,9,7,170
08170000,San Marcos Springs,1958-09-08,1958,9,8,170
08170000,San Marcos Springs,1958-09-09,1958,9,9,170
08170000,San Marcos Springs,1958-09-10,1958,9,10,170
08170000,San Marcos Springs,1958-09-11,1958,9,11,166
08170000,San Marcos Springs,1958-09-12,1958,9,12,166
08170000,San Marcos Springs,1958-09-13,1958,9,13,166
08170000,San Marcos Springs,1958-09-14,1958,9,14,170
08170000,San Marcos Springs,1958-09-15,1958,9,15,170
08170000,San Marcos Springs,1958-09-16,1958,9,16,166
08170000,San Marcos Springs,1958-09-17,1958,9,17,162
08170000,San Marcos Springs,1958-09-18,1958,9,18,162
08170000,San Marcos Springs,1958-09-19,1958,9,19,158
08170000,San Marcos Springs,1958-09-20,1958,9,20,162
08170000,San Marcos Springs,1958-09-21,1958,9,21,162
08170000,San Marcos Springs,1958-09-22,1958,9,22,162
08170000,San Marcos Springs,1958-09-23,1958,9,23,162
08170000,San Marcos Springs,1958-09-24,1958,9,24,158
08170000,San Marcos Springs,1958-09-25,1958,9,25,154
08170000,San Marcos Springs,1958-09-26,1958,9,26,158
08170000,San Marcos Springs,1958-09-27,1958,9,27,158
08170000,San Marcos Springs,1958-09-28,1958,9,28,158
08170000,San Marcos Springs,1958-09-29,1958,9,29,158
