date,val,site
9/28/2022,103,Comal
9/28/2022,82,San Marcos
9/28/2022,631.17,J 17
9/28/2022,847.89,J 27
9/27/2022,105,Comal
9/27/2022,83,San Marcos
9/27/2022,631.58,J 17
9/27/2022,847.84,J 27
9/26/2022,106,Comal
9/26/2022,85,San Marcos
9/26/2022,632.47,J 17
9/26/2022,847.78,J 27
9/25/2022,108,Comal
9/25/2022,86,San Marcos
9/25/2022,632.95,J 17
9/25/2022,847.72,J 27
9/24/2022,110,Comal
9/24/2022,85,San Marcos
9/24/2022,632.79,J 17
9/24/2022,847.66,J 27
9/23/2022,109,Comal
9/23/2022,84,San Marcos
9/23/2022,632.56,J 17
9/23/2022,847.57,J 27
9/22/2022,110,Comal
9/22/2022,84,San Marcos
9/22/2022,632.72,J 17
9/22/2022,847.49,J 27
9/21/2022,112,Comal
9/21/2022,83,San Marcos
9/21/2022,633.02,J 17
9/21/2022,847.4,J 27
9/20/2022,113,Comal
9/20/2022,84,San Marcos
9/20/2022,633.68,J 17
9/20/2022,847.29,J 27
9/19/2022,114,Comal
9/19/2022,86,San Marcos
9/19/2022,634.93,J 17
9/19/2022,847.16,J 27
9/18/2022,118,Comal
9/18/2022,87,San Marcos
9/18/2022,635.65,J 17
9/18/2022,847.04,J 27
9/17/2022,120,Comal
9/17/2022,88,San Marcos
9/17/2022,635.38,J 17
9/17/2022,846.91,J 27
9/16/2022,118,Comal
9/16/2022,89,San Marcos
9/16/2022,635.05,J 17
9/16/2022,846.77,J 27
9/15/2022,119,Comal
9/15/2022,89,San Marcos
9/15/2022,635.05,J 17
9/15/2022,846.63,J 27
9/14/2022,121,Comal
9/14/2022,89,San Marcos
9/14/2022,635.45,J 17
9/14/2022,846.47,J 27
9/13/2022,122,Comal
9/13/2022,90,San Marcos
9/13/2022,635.86,J 17
9/13/2022,846.34,J 27
9/12/2022,636.7,J 17
9/12/2022,846,J 27
9/12/2022,124,Comal
9/12/2022,91,San Marcos
9/11/2022,124,Comal
9/11/2022,637.3,J 17
9/11/2022,846,J 27
9/11/2022,95,San Marcos
9/10/2022,123,Comal
9/10/2022,636.9,J 17
9/10/2022,845.9,J 27
9/10/2022,94,San Marcos
9/9/2022,121,Comal
9/9/2022,636.6,J 17
9/9/2022,845.7,J 27
9/9/2022,90,San Marcos
9/8/2022,121,Comal
9/8/2022,636.5,J 17
9/8/2022,845.5,J 27
9/8/2022,90,San Marcos
9/7/2022,122,Comal
9/7/2022,636.2,J 17
9/7/2022,845.3,J 27
9/7/2022,91,San Marcos
9/6/2022,122,Comal
9/6/2022,636.64,J 17
9/6/2022,844.94,J 27
9/6/2022,92,San Marcos
9/5/2022,130,Comal
9/5/2022,637.77,J 17
9/5/2022,844.88,J 27
9/5/2022,92,San Marcos
9/4/2022,126,Comal
9/4/2022,637.69,J 17
9/4/2022,844.67,J 27
9/4/2022,94,San Marcos
9/3/2022,122,Comal
9/3/2022,635.66,J 17
9/3/2022,844.43,J 27
9/3/2022,102,San Marcos
9/2/2022,121,Comal
9/2/2022,634.77,J 17
9/2/2022,844.24,J 27
9/2/2022,92,San Marcos
9/1/2022,121,Comal
9/1/2022,634.92,J 17
9/1/2022,844.05,J 27
9/1/2022,91,San Marcos
8/31/2022,121,Comal
8/31/2022,634.86,J 17
8/31/2022,843.87,J 27
8/31/2022,90,San Marcos
8/30/2022,120,Comal
8/30/2022,634.94,J 17
8/30/2022,843.74,J 27
8/30/2022,90,San Marcos
8/29/2022,120,Comal
8/29/2022,635.3,J 17
8/29/2022,843.7,J 27
8/29/2022,90,San Marcos
8/28/2022,120,Comal
8/28/2022,636.13,J 17
8/28/2022,843.65,J 27
8/28/2022,89,San Marcos
8/27/2022,120,Comal
8/27/2022,635.64,J 17
8/27/2022,843.57,J 27
8/27/2022,89,San Marcos
8/26/2022,119,Comal
8/26/2022,635.08,J 17
8/26/2022,843.46,J 27
8/26/2022,89,San Marcos
8/25/2022,118,Comal
8/25/2022,635.42,J 17
8/25/2022,843.33,J 27
8/25/2022,88,San Marcos
8/24/2022,118,Comal
8/24/2022,634.72,J 17
8/24/2022,843.2,J 27
8/24/2022,90,San Marcos
8/23/2022,113,Comal
8/23/2022,634.88,J 17
8/23/2022,843.12,J 27
8/23/2022,89,San Marcos
8/22/2022,111,Comal
8/22/2022,635.06,J 17
8/22/2022,842.99,J 27
8/22/2022,90,San Marcos
8/21/2022,108,Comal
8/21/2022,635.25,J 17
8/21/2022,842.97,J 27
8/21/2022,90,San Marcos
8/20/2022,106,Comal
8/20/2022,634.42,J 17
8/20/2022,842.95,J 27
8/20/2022,90,San Marcos
8/19/2022,104,Comal
8/19/2022,634.29,J 17
8/19/2022,842.92,J 27
8/19/2022,90,San Marcos
8/18/2022,103,Comal
8/18/2022,633.8,J 17
8/18/2022,842.87,J 27
8/18/2022,89,San Marcos
8/17/2022,101,Comal
8/17/2022,633.95,J 17
8/17/2022,842.86,J 27
8/17/2022,89,San Marcos
8/16/2022,100,Comal
8/16/2022,634.01,J 17
8/16/2022,842.75,J 27
8/16/2022,89,San Marcos
8/15/2022,99,Comal
8/15/2022,633.58,J 17
8/15/2022,842.63,J 27
8/15/2022,89,San Marcos
8/14/2022,98,Comal
8/14/2022,632.79,J 17
8/14/2022,842.68,J 27
8/14/2022,89,San Marcos
8/13/2022,98,Comal
8/13/2022,632.13,J 17
8/13/2022,842.67,J 27
8/13/2022,90,San Marcos
8/12/2022,95,Comal
8/12/2022,631.48,J 17
8/12/2022,842.76,J 27
8/12/2022,91,San Marcos
8/11/2022,96,Comal
8/11/2022,630.69,J 17
8/11/2022,842.77,J 27
8/11/2022,92,San Marcos
8/10/2022,96,Comal
8/10/2022,630.65,J 17
8/10/2022,842.82,J 27
8/10/2022,92,San Marcos
8/9/2022,95,Comal
8/9/2022,630.86,J 17
8/9/2022,842.9,J 27
8/9/2022,94,San Marcos
8/8/2022,93,Comal
8/8/2022,631.41,J 17
8/8/2022,842.96,J 27
8/8/2022,92,San Marcos
8/7/2022,92,Comal
8/7/2022,631.88,J 17
8/7/2022,843.06,J 27
8/7/2022,94,San Marcos
8/6/2022,91,Comal
8/6/2022,630.94,J 17
8/6/2022,843.14,J 27
8/6/2022,92,San Marcos
8/5/2022,89,Comal
8/5/2022,630.36,J 17
8/5/2022,843.32,J 27
8/5/2022,91,San Marcos
8/4/2022,92,Comal
8/4/2022,630.57,J 17
8/4/2022,843.44,J 27
8/4/2022,92,San Marcos
8/3/2022,94,Comal
8/3/2022,630.95,J 17
8/3/2022,843.59,J 27
8/3/2022,93,San Marcos
8/2/2022,96,Comal
8/2/2022,631.31,J 17
8/2/2022,843.72,J 27
8/2/2022,95,San Marcos
8/1/2022,99,Comal
8/1/2022,632,J 17
8/1/2022,843.78,J 27
8/1/2022,96,San Marcos
7/31/2022,101,Comal
7/31/2022,632.62,J 17
7/31/2022,843.81,J 27
7/31/2022,99,San Marcos
7/30/2022,102,Comal
7/30/2022,632.27,J 17
7/30/2022,843.87,J 27
7/30/2022,99,San Marcos
7/29/2022,104,Comal
7/29/2022,631.77,J 17
7/29/2022,843.95,J 27
7/29/2022,99,San Marcos
7/28/2022,106,Comal
7/28/2022,632.09,J 17
7/28/2022,844.03,J 27
7/28/2022,99,San Marcos
7/27/2022,108,Comal
7/27/2022,632.37,J 17
7/27/2022,844.18,J 27
7/27/2022,99,San Marcos
7/26/2022,108,Comal
7/26/2022,632.72,J 17
7/26/2022,844.35,J 27
7/26/2022,99,San Marcos
7/25/2022,109,Comal
7/25/2022,633.56,J 17
7/25/2022,844.52,J 27
7/25/2022,99,San Marcos
7/24/2022,109,Comal
7/24/2022,633.98,J 17
7/24/2022,844.62,J 27
7/24/2022,99,San Marcos
7/23/2022,110,Comal
7/23/2022,633.63,J 17
7/23/2022,844.74,J 27
7/23/2022,99,San Marcos
7/22/2022,110,Comal
7/22/2022,633.12,J 17
7/22/2022,844.97,J 27
7/22/2022,98,San Marcos
7/21/2022,110,Comal
7/21/2022,633.08,J 17
7/21/2022,845.11,J 27
7/21/2022,98,San Marcos
7/20/2022,111,Comal
7/20/2022,633.36,J 17
7/20/2022,845.26,J 27
7/20/2022,98,San Marcos
7/19/2022,110,Comal
7/19/2022,633.98,J 17
7/19/2022,845.32,J 27
7/19/2022,98,San Marcos
7/18/2022,110,Comal
7/18/2022,634.83,J 17
7/18/2022,845.41,J 27
7/18/2022,98,San Marcos
7/17/2022,109,Comal
7/17/2022,635.45,J 17
7/17/2022,845.53,J 27
7/17/2022,99,San Marcos
7/16/2022,109,Comal
7/16/2022,634.31,J 17
7/16/2022,845.63,J 27
7/16/2022,99,San Marcos
7/15/2022,109,Comal
7/15/2022,632.54,J 17
7/15/2022,845.82,J 27
7/15/2022,98,San Marcos
7/14/2022,109,Comal
7/14/2022,632.03,J 17
7/14/2022,845.97,J 27
7/14/2022,98,San Marcos
7/13/2022,112,Comal
7/13/2022,632.4,J 17
7/13/2022,846.13,J 27
7/13/2022,97,San Marcos
7/12/2022,114,Comal
7/12/2022,632.62,J 17
7/12/2022,846.25,J 27
7/12/2022,99,San Marcos
7/11/2022,117,Comal
7/11/2022,634.51,J 17
7/11/2022,846.5,J 27
7/11/2022,100,San Marcos
7/10/2022,120,Comal
7/10/2022,635.02,J 17
7/10/2022,846.68,J 27
7/10/2022,100,San Marcos
7/9/2022,123,Comal
7/9/2022,634.86,J 17
7/9/2022,846.8,J 27
7/9/2022,101,San Marcos
7/8/2022,126,Comal
7/8/2022,634.82,J 17
7/8/2022,846.89,J 27
7/8/2022,104,San Marcos
7/7/2022,128,Comal
7/7/2022,634.95,J 17
7/7/2022,846.92,J 27
7/7/2022,103,San Marcos
7/6/2022,129,Comal
7/6/2022,635.08,J 17
7/6/2022,846.92,J 27
7/6/2022,104,San Marcos
7/5/2022,131,Comal
7/5/2022,635.98,J 17
7/5/2022,846.9,J 27
7/5/2022,105,San Marcos
7/4/2022,131,Comal
7/4/2022,636.85,J 17
7/4/2022,846.82,J 27
7/4/2022,106,San Marcos
7/3/2022,132,Comal
7/3/2022,637.15,J 17
7/3/2022,846.69,J 27
7/3/2022,104,San Marcos
7/2/2022,132,Comal
7/2/2022,636.71,J 17
7/2/2022,846.63,J 27
7/2/2022,104,San Marcos
7/1/2022,133,Comal
7/1/2022,636.55,J 17
7/1/2022,846.87,J 27
7/1/2022,111,San Marcos
6/30/2022,133,Comal
6/30/2022,636.45,J 17
6/30/2022,847.15,J 27
6/30/2022,103,San Marcos
6/29/2022,130,Comal
6/29/2022,635.83,J 17
6/29/2022,847.25,J 27
6/29/2022,102,San Marcos
6/28/2022,127,Comal
6/28/2022,634.25,J 17
6/28/2022,847.43,J 27
6/28/2022,102,San Marcos
6/27/2022,124,Comal
6/27/2022,634.31,J 17
6/27/2022,847.62,J 27
6/27/2022,103,San Marcos
6/26/2022,124,Comal
6/26/2022,634.48,J 17
6/26/2022,847.73,J 27
6/26/2022,101,San Marcos
6/25/2022,124,Comal
6/25/2022,634.04,J 17
6/25/2022,847.84,J 27
6/25/2022,102,San Marcos
6/24/2022,124,Comal
6/24/2022,633.96,J 17
6/24/2022,848.03,J 27
6/24/2022,102,San Marcos
6/23/2022,125,Comal
6/23/2022,634.02,J 17
6/23/2022,848.3,J 27
6/23/2022,102,San Marcos
6/22/2022,128,Comal
6/22/2022,634.26,J 17
6/22/2022,848.62,J 27
6/22/2022,102,San Marcos
6/21/2022,130,Comal
6/21/2022,634.96,J 17
6/21/2022,848.93,J 27
6/21/2022,103,San Marcos
6/20/2022,133,Comal
6/20/2022,636.02,J 17
6/20/2022,849.12,J 27
6/20/2022,105,San Marcos
6/19/2022,135,Comal
6/19/2022,636.31,J 17
6/19/2022,849.24,J 27
6/19/2022,107,San Marcos
6/18/2022,138,Comal
6/18/2022,636.07,J 17
6/18/2022,849.39,J 27
6/18/2022,107,San Marcos
6/17/2022,138,Comal
6/17/2022,635.69,J 17
6/17/2022,849.53,J 27
6/17/2022,107,San Marcos
6/16/2022,140,Comal
6/16/2022,636.18,J 17
6/16/2022,849.78,J 27
6/16/2022,107,San Marcos
6/15/2022,143,Comal
6/15/2022,636.37,J 17
6/15/2022,850.07,J 27
6/15/2022,108,San Marcos
6/14/2022,145,Comal
6/14/2022,636.24,J 17
6/14/2022,850.34,J 27
6/14/2022,108,San Marcos
6/13/2022,148,Comal
6/13/2022,637.31,J 17
6/13/2022,850.59,J 27
6/13/2022,108,San Marcos
6/12/2022,149,Comal
6/12/2022,637.95,J 17
6/12/2022,850.73,J 27
6/12/2022,109,San Marcos
6/11/2022,150,Comal
6/11/2022,636.93,J 17
6/11/2022,850.84,J 27
6/11/2022,109,San Marcos
6/10/2022,151,Comal
6/10/2022,637.17,J 17
6/10/2022,851.03,J 27
6/10/2022,110,San Marcos
6/9/2022,153,Comal
6/9/2022,638.13,J 17
6/9/2022,851.24,J 27
6/9/2022,110,San Marcos
6/8/2022,156,Comal
6/8/2022,639.48,J 17
6/8/2022,851.52,J 27
6/8/2022,111,San Marcos
6/7/2022,156,Comal
6/7/2022,640.62,J 17
6/7/2022,851.74,J 27
6/7/2022,113,San Marcos
6/6/2022,157,Comal
6/6/2022,641.53,J 17
6/6/2022,851.8,J 27
6/6/2022,115,San Marcos
6/5/2022,158,Comal
6/5/2022,642.79,J 17
6/5/2022,851.97,J 27
6/5/2022,114,San Marcos
6/4/2022,160,Comal
6/4/2022,642.79,J 17
6/4/2022,852.12,J 27
6/4/2022,116,San Marcos
6/3/2022,161,Comal
6/3/2022,642.81,J 17
6/3/2022,852.29,J 27
6/3/2022,118,San Marcos
6/2/2022,162,Comal
6/2/2022,643.33,J 17
6/2/2022,852.45,J 27
6/2/2022,118,San Marcos
6/1/2022,162,Comal
6/1/2022,643.61,J 17
6/1/2022,852.6,J 27
6/1/2022,118,San Marcos
5/31/2022,163,Comal
5/31/2022,644.38,J 17
5/31/2022,852.69,J 27
5/31/2022,117,San Marcos
5/30/2022,167,Comal
5/30/2022,646.13,J 17
5/30/2022,852.73,J 27
5/30/2022,119,San Marcos
5/29/2022,170,Comal
5/29/2022,646.61,J 17
5/29/2022,852.73,J 27
5/29/2022,120,San Marcos
5/28/2022,174,Comal
5/28/2022,646.21,J 17
5/28/2022,852.7,J 27
5/28/2022,122,San Marcos
5/27/2022,171,Comal
5/27/2022,646.33,J 17
5/27/2022,852.66,J 27
5/27/2022,123,San Marcos
5/26/2022,179,Comal
5/26/2022,646.37,J 17
5/26/2022,852.65,J 27
5/26/2022,124,San Marcos
5/25/2022,175,Comal
5/25/2022,646.33,J 17
5/25/2022,852.69,J 27
5/25/2022,125,San Marcos
5/24/2022,179,Comal
5/24/2022,645.44,J 17
5/24/2022,852.74,J 27
5/24/2022,125,San Marcos
5/23/2022,179,Comal
5/23/2022,644.69,J 17
5/23/2022,852.74,J 27
5/23/2022,126,San Marcos
5/22/2022,180,Comal
5/22/2022,644.19,J 17
5/22/2022,852.83,J 27
5/22/2022,125,San Marcos
5/21/2022,182,Comal
5/21/2022,643.45,J 17
5/21/2022,852.97,J 27
5/21/2022,125,San Marcos
5/20/2022,183,Comal
5/20/2022,643.09,J 17
5/20/2022,853.12,J 27
5/20/2022,124,San Marcos
5/19/2022,186,Comal
5/19/2022,643.34,J 17
5/19/2022,853.33,J 27
5/19/2022,124,San Marcos
5/18/2022,643.84,J 17
5/18/2022,853.51,J 27
5/18/2022,125,San Marcos
5/17/2022,213,Comal
5/17/2022,644.07,J 17
5/17/2022,853.68,J 27
5/17/2022,126,San Marcos
5/16/2022,213,Comal
5/16/2022,644.1,J 17
5/16/2022,853.78,J 27
5/16/2022,127,San Marcos
5/15/2022,219,Comal
5/15/2022,645,J 17
5/15/2022,853.88,J 27
5/15/2022,129,San Marcos
5/14/2022,207,Comal
5/14/2022,644.92,J 17
5/14/2022,853.98,J 27
5/14/2022,130,San Marcos
5/13/2022,203,Comal
5/13/2022,645.27,J 17
5/13/2022,854.07,J 27
5/13/2022,130,San Marcos
5/12/2022,203,Comal
5/12/2022,645.6,J 17
5/12/2022,854.19,J 27
5/12/2022,130,San Marcos
5/11/2022,204,Comal
5/11/2022,646.05,J 17
5/11/2022,854.31,J 27
5/11/2022,130,San Marcos
5/10/2022,204,Comal
5/10/2022,646.39,J 17
5/10/2022,854.35,J 27
5/10/2022,131,San Marcos
5/9/2022,205,Comal
5/9/2022,647.34,J 17
5/9/2022,854.36,J 27
5/9/2022,132,San Marcos
5/8/2022,206,Comal
5/8/2022,647.74,J 17
5/8/2022,854.38,J 27
5/8/2022,135,San Marcos
5/7/2022,206,Comal
5/7/2022,647.58,J 17
5/7/2022,854.39,J 27
5/7/2022,135,San Marcos
5/6/2022,207,Comal
5/6/2022,646.87,J 17
5/6/2022,854.39,J 27
5/6/2022,136,San Marcos
5/5/2022,209,Comal
5/5/2022,646.7,J 17
5/5/2022,854.44,J 27
5/5/2022,136,San Marcos
5/4/2022,207,Comal
5/4/2022,646.69,J 17
5/4/2022,854.57,J 27
5/4/2022,136,San Marcos
5/3/2022,210,Comal
5/3/2022,647.07,J 17
5/3/2022,854.7,J 27
5/3/2022,136,San Marcos
5/2/2022,214,Comal
5/2/2022,647.58,J 17
5/2/2022,854.8,J 27
5/2/2022,138,San Marcos
5/1/2022,214,Comal
5/1/2022,647.87,J 17
5/1/2022,854.84,J 27
5/1/2022,140,San Marcos
4/30/2022,214,Comal
4/30/2022,647.96,J 17
4/30/2022,854.91,J 27
4/30/2022,141,San Marcos
4/29/2022,214,Comal
4/29/2022,647.91,J 17
4/29/2022,854.98,J 27
4/29/2022,143,San Marcos
4/28/2022,215,Comal
4/28/2022,648.26,J 17
4/28/2022,855.05,J 27
4/28/2022,143,San Marcos
4/27/2022,217,Comal
4/27/2022,648.42,J 17
4/27/2022,855.12,J 27
4/27/2022,142,San Marcos
4/26/2022,218,Comal
4/26/2022,647.99,J 17
4/26/2022,855.2,J 27
4/26/2022,142,San Marcos
4/25/2022,220,Comal
4/25/2022,646.79,J 17
4/25/2022,855.24,J 27
4/25/2022,143,San Marcos
4/24/2022,219,Comal
4/24/2022,647.03,J 17
4/24/2022,855.32,J 27
4/24/2022,147,San Marcos
4/23/2022,217,Comal
4/23/2022,646.79,J 17
4/23/2022,855.44,J 27
4/23/2022,149,San Marcos
4/22/2022,218,Comal
4/22/2022,646.42,J 17
4/22/2022,855.6,J 27
4/22/2022,148,San Marcos
4/21/2022,218,Comal
4/21/2022,646.67,J 17
4/21/2022,855.73,J 27
4/21/2022,147,San Marcos
4/20/2022,217,Comal
4/20/2022,647.04,J 17
4/20/2022,855.81,J 27
4/20/2022,147,San Marcos
4/19/2022,224,Comal
4/19/2022,646.4,J 17
4/19/2022,855.85,J 27
4/19/2022,147,San Marcos
4/18/2022,217,Comal
4/18/2022,647.08,J 17
4/18/2022,855.91,J 27
4/18/2022,146,San Marcos
4/17/2022,220,Comal
4/17/2022,647.08,J 17
4/17/2022,855.99,J 27
4/17/2022,146,San Marcos
4/16/2022,219,Comal
4/16/2022,647.33,J 17
4/16/2022,856.12,J 27
4/16/2022,146,San Marcos
4/15/2022,219,Comal
4/15/2022,647.3,J 17
4/15/2022,856.3,J 27
4/15/2022,149,San Marcos
4/14/2022,218,Comal
4/14/2022,647.58,J 17
4/14/2022,856.43,J 27
4/14/2022,145,San Marcos
4/13/2022,217,Comal
4/13/2022,648.29,J 17
4/13/2022,856.57,J 27
4/13/2022,147,San Marcos
4/12/2022,217,Comal
4/12/2022,648.52,J 17
4/12/2022,856.7,J 27
4/12/2022,149,San Marcos
4/11/2022,216,Comal
4/11/2022,648.62,J 17
4/11/2022,856.76,J 27
4/11/2022,147,San Marcos
4/10/2022,218,Comal
4/10/2022,649.23,J 17
4/10/2022,856.84,J 27
4/10/2022,148,San Marcos
4/9/2022,221,Comal
4/9/2022,648.83,J 17
4/9/2022,856.93,J 27
4/9/2022,149,San Marcos
4/8/2022,220,Comal
4/8/2022,648.97,J 17
4/8/2022,857.01,J 27
4/8/2022,150,San Marcos
4/7/2022,220,Comal
4/7/2022,649.15,J 17
4/7/2022,857.1,J 27
4/7/2022,148,San Marcos
4/6/2022,223,Comal
4/6/2022,650,J 17
4/6/2022,857.2,J 27
4/6/2022,147,San Marcos
4/5/2022,227,Comal
4/5/2022,650.34,J 17
4/5/2022,857.27,J 27
4/5/2022,148,San Marcos
4/4/2022,231,Comal
4/4/2022,650.89,J 17
4/4/2022,857.35,J 27
4/4/2022,148,San Marcos
4/3/2022,234,Comal
4/3/2022,651.68,J 17
4/3/2022,857.46,J 27
4/3/2022,150,San Marcos
4/2/2022,238,Comal
4/2/2022,651.66,J 17
4/2/2022,857.55,J 27
4/2/2022,151,San Marcos
4/1/2022,242,Comal
4/1/2022,651.72,J 17
4/1/2022,857.71,J 27
4/1/2022,153,San Marcos
3/31/2022,246,Comal
3/31/2022,652.44,J 17
3/31/2022,857.85,J 27
3/31/2022,155,San Marcos
3/30/2022,248,Comal
3/30/2022,652.69,J 17
3/30/2022,857.97,J 27
3/30/2022,157,San Marcos
3/29/2022,249,Comal
3/29/2022,652.72,J 17
3/29/2022,858.05,J 27
3/29/2022,160,San Marcos
3/28/2022,250,Comal
3/28/2022,653.23,J 17
3/28/2022,858.11,J 27
3/28/2022,162,San Marcos
3/27/2022,251,Comal
3/27/2022,654.09,J 17
3/27/2022,858.18,J 27
3/27/2022,163,San Marcos
3/26/2022,256,Comal
3/26/2022,654.36,J 17
3/26/2022,858.27,J 27
3/26/2022,164,San Marcos
3/25/2022,258,Comal
3/25/2022,654.74,J 17
3/25/2022,858.34,J 27
3/25/2022,165,San Marcos
3/24/2022,260,Comal
3/24/2022,654.96,J 17
3/24/2022,858.42,J 27
3/24/2022,166,San Marcos
3/23/2022,262,Comal
3/23/2022,655.22,J 17
3/23/2022,858.51,J 27
3/23/2022,167,San Marcos
3/22/2022,263,Comal
3/22/2022,655.83,J 17
3/22/2022,858.61,J 27
3/22/2022,165,San Marcos
3/21/2022,263,Comal
3/21/2022,656.27,J 17
3/21/2022,656.34,J 17
3/21/2022,858.7,J 27
3/21/2022,858.7,J 27
3/21/2022,167,San Marcos
3/20/2022,261,Comal
3/20/2022,264,Comal
3/20/2022,656.48,J 17
3/20/2022,656.48,J 17
3/20/2022,858.82,J 27
3/20/2022,858.82,J 27
3/20/2022,175,San Marcos
3/20/2022,169,San Marcos
3/19/2022,261,Comal
3/19/2022,264,Comal
3/19/2022,656.72,J 17
3/19/2022,656.72,J 17
3/19/2022,858.92,J 27
3/19/2022,858.92,J 27
3/19/2022,175,San Marcos
3/19/2022,171,San Marcos
3/18/2022,260,Comal
3/18/2022,264,Comal
3/18/2022,657.11,J 17
3/18/2022,657.11,J 17
3/18/2022,859.01,J 27
3/18/2022,859.01,J 27
3/18/2022,177,San Marcos
3/18/2022,171,San Marcos
3/17/2022,265,Comal
3/17/2022,263,Comal
3/17/2022,657.25,J 17
3/17/2022,657.25,J 17
3/17/2022,859.07,J 27
3/17/2022,859.07,J 27
3/17/2022,178,San Marcos
3/17/2022,171,San Marcos
3/16/2022,266,Comal
3/16/2022,268,Comal
3/16/2022,657.82,J 17
3/16/2022,657.82,J 17
3/16/2022,859.13,J 27
3/16/2022,859.13,J 27
3/16/2022,175,San Marcos
3/16/2022,172,San Marcos
3/15/2022,268,Comal
3/15/2022,269,Comal
3/15/2022,658.49,J 17
3/15/2022,658.49,J 17
3/15/2022,859.21,J 27
3/15/2022,859.21,J 27
3/15/2022,174,San Marcos
3/15/2022,172,San Marcos
3/14/2022,269,Comal
3/14/2022,269,Comal
3/14/2022,659.14,J 17
3/14/2022,659.14,J 17
3/14/2022,859.25,J 27
3/14/2022,859.25,J 27
3/14/2022,174,San Marcos
3/14/2022,171,San Marcos
3/13/2022,267,Comal
3/13/2022,270,Comal
3/13/2022,659.38,J 17
3/13/2022,659.38,J 17
3/13/2022,859.28,J 27
3/13/2022,859.28,J 27
3/13/2022,175,San Marcos
3/13/2022,172,San Marcos
3/12/2022,265,Comal
3/12/2022,268,Comal
3/12/2022,658.9,J 17
3/12/2022,658.9,J 17
3/12/2022,859.31,J 27
3/12/2022,859.31,J 27
3/12/2022,175,San Marcos
3/12/2022,173,San Marcos
3/11/2022,267,Comal
3/11/2022,266,Comal
3/11/2022,658.84,J 17
3/11/2022,658.84,J 17
3/11/2022,859.37,J 27
3/11/2022,859.37,J 27
3/11/2022,172,San Marcos
3/11/2022,174,San Marcos
3/10/2022,269,Comal
3/10/2022,268,Comal
3/10/2022,658.91,J 17
3/10/2022,658.91,J 17
3/10/2022,859.42,J 27
3/10/2022,859.42,J 27
3/10/2022,173,San Marcos
3/10/2022,171,San Marcos
3/9/2022,273,Comal
3/9/2022,269,Comal
3/9/2022,658.55,J 17
3/9/2022,658.55,J 17
3/9/2022,859.46,J 27
3/9/2022,859.46,J 27
3/9/2022,175,San Marcos
3/9/2022,172,San Marcos
3/8/2022,275,Comal
3/8/2022,273,Comal
3/8/2022,658.53,J 17
3/8/2022,658.53,J 17
3/8/2022,859.51,J 27
3/8/2022,859.51,J 27
3/8/2022,175,San Marcos
3/8/2022,174,San Marcos
3/7/2022,278,Comal
3/7/2022,275,Comal
3/7/2022,658.01,J 17
3/7/2022,658.01,J 17
3/7/2022,859.57,J 27
3/7/2022,859.57,J 27
3/7/2022,174,San Marcos
3/7/2022,174,San Marcos
3/6/2022,278,Comal
3/6/2022,278,Comal
3/6/2022,658.72,J 17
3/6/2022,658.72,J 17
3/6/2022,859.62,J 27
3/6/2022,859.62,J 27
3/6/2022,174,San Marcos
3/6/2022,174,San Marcos
3/5/2022,278,Comal
3/5/2022,278,Comal
3/5/2022,658.99,J 17
3/5/2022,658.99,J 17
3/5/2022,859.67,J 27
3/5/2022,859.67,J 27
3/5/2022,175,San Marcos
3/5/2022,174,San Marcos
3/4/2022,279,Comal
3/4/2022,278,Comal
3/4/2022,659.94,J 17
3/4/2022,659.94,J 17
3/4/2022,859.74,J 27
3/4/2022,859.74,J 27
3/4/2022,174,San Marcos
3/4/2022,175,San Marcos
3/3/2022,281,Comal
3/3/2022,279,Comal
3/3/2022,660.34,J 17
3/3/2022,660.34,J 17
3/3/2022,859.81,J 27
3/3/2022,859.81,J 27
3/3/2022,174,San Marcos
3/3/2022,174,San Marcos
3/2/2022,281,Comal
3/2/2022,281,Comal
3/2/2022,660.89,J 17
3/2/2022,660.89,J 17
3/2/2022,859.84,J 27
3/2/2022,859.84,J 27
3/2/2022,174,San Marcos
3/2/2022,174,San Marcos
3/1/2022,280,Comal
3/1/2022,281,Comal
3/1/2022,661.58,J 17
3/1/2022,661.58,J 17
3/1/2022,859.87,J 27
3/1/2022,859.87,J 27
3/1/2022,173,San Marcos
3/1/2022,174,San Marcos
2/28/2022,280,Comal
2/28/2022,280,Comal
2/28/2022,661.86,J 17
2/28/2022,661.86,J 17
2/28/2022,859.91,J 27
2/28/2022,859.91,J 27
2/28/2022,173,San Marcos
2/28/2022,173,San Marcos
2/27/2022,280,Comal
2/27/2022,280,Comal
2/27/2022,662.69,J 17
2/27/2022,662.69,J 17
2/27/2022,859.94,J 27
2/27/2022,859.94,J 27
2/27/2022,174,San Marcos
2/27/2022,174,San Marcos
2/26/2022,280,Comal
2/26/2022,280,Comal
2/26/2022,662.57,J 17
2/26/2022,662.57,J 17
2/26/2022,859.98,J 27
2/26/2022,859.98,J 27
2/26/2022,174,San Marcos
2/26/2022,174,San Marcos
2/25/2022,281,Comal
2/25/2022,281,Comal
2/25/2022,662.57,J 17
2/25/2022,662.57,J 17
2/25/2022,860.01,J 27
2/25/2022,860.01,J 27
2/25/2022,174,San Marcos
2/25/2022,174,San Marcos
2/24/2022,286,Comal
2/24/2022,286,Comal
2/24/2022,662.81,J 17
2/24/2022,662.81,J 17
